2023.11.10 13:36:30 INFO  ce[AYu5cmu-oHkafef8rVWz][o.s.c.t.s.ComputationStepExecutor] Persist events | status=SUCCESS | time=4ms
2023.11.10 13:36:32 INFO  ce[AYu5cmu-oHkafef8rVWz][o.s.c.t.s.ComputationStepExecutor] Persist sources | status=SUCCESS | time=1131ms
2023.11.10 13:36:32 INFO  ce[AYu5cmu-oHkafef8rVWz][o.s.c.t.s.ComputationStepExecutor] Persist cross project duplications | status=SUCCESS | time=0ms
2023.11.10 13:36:32 INFO  ce[AYu5cmu-oHkafef8rVWz][o.s.c.t.s.ComputationStepExecutor] Enable analysis | status=SUCCESS | time=11ms
2023.11.10 13:36:32 INFO  ce[AYu5cmu-oHkafef8rVWz][o.s.c.t.s.ComputationStepExecutor] Update last usage date of quality profiles | status=SUCCESS | time=6ms
2023.11.10 13:36:32 INFO  ce[AYu5cmu-oHkafef8rVWz][o.s.c.t.s.ComputationStepExecutor] Purge db | status=SUCCESS | time=454ms
2023.11.10 13:36:37 INFO  ce[AYu5cmu-oHkafef8rVWz][o.s.c.t.s.ComputationStepExecutor] Index analysis | status=SUCCESS | time=4523ms
2023.11.10 13:36:37 INFO  ce[AYu5cmu-oHkafef8rVWz][o.s.c.t.s.ComputationStepExecutor] Send issue notifications | newIssuesNotifs=0 | newIssuesDeliveries=0 | myNewIssuesNotifs=0 | myNewIssuesDeliveries=0 | changesNotifs=0 | changesDeliveries=0 | status=SUCCESS | time=2ms
2023.11.10 13:36:37 INFO  ce[AYu5cmu-oHkafef8rVWz][o.s.c.t.s.ComputationStepExecutor] Publish task results | status=SUCCESS | time=0ms
2023.11.10 13:36:37 INFO  ce[AYu5cmu-oHkafef8rVWz][o.s.c.t.s.ComputationStepExecutor] Trigger refresh of Portfolios and Applications | status=SUCCESS | time=0ms
2023.11.10 13:36:37 INFO  ce[AYu5cmu-oHkafef8rVWz][o.s.c.t.CeWorkerImpl] Executed task | project=VGF | type=REPORT | id=AYu5cmu-oHkafef8rVWz | status=SUCCESS | time=29649ms
2023.11.10 15:20:05 INFO  ce[][o.s.p.ProcessEntryPoint] Gracefully stopping process
2023.11.10 15:20:05 INFO  ce[][o.s.ce.app.CeServer] Compute Engine is stopping...
2023.11.10 15:20:05 INFO  ce[][o.s.c.t.CeProcessingSchedulerImpl] Gracefully stopping workers...
2023.11.10 15:20:05 INFO  ce[][o.s.ce.app.CeServer] Compute Engine is stopped
